work_year,job_title,salary_in_usd,experience_level,employment_type,work_setting,company_location
2022,Data Scientist,165000,Senior,Full-time,In-person,United States
2022,Data Scientist,165000,Senior,Full-time,Remote,United States
2022,Data Science Lead,165000,Senior,Full-time,Hybrid,United States
2022,Data Engineer,165000,Senior,Full-time,Remote,United States
2022,Machine Learning Scientist,165000,Mid-level,Full-time,In-person,United States
2022,Data Analyst,165000,Mid-level,Full-time,In-person,United States
2022,Machine Learning Engineer,164996,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,164996,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,164996,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,164000,Senior,Full-time,Remote,United States
2022,Data Engineer,164000,Senior,Full-time,In-person,United States
2022,Data Analyst,164000,Senior,Full-time,In-person,United States
2022,Applied Scientist,164000,Senior,Full-time,Remote,United States
2022,Data Engineer,162000,Senior,Full-time,Remote,United States
2022,Data Scientist,161500,Senior,Full-time,Remote,United States
2022,Data Science Manager,161342,Senior,Full-time,Remote,United States
2022,Big Data Engineer,161311,Senior,Full-time,Hybrid,Canada
2022,Data Engineer,161000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,161000,Senior,Full-time,Remote,United States
2022,Data Engineer,160395,Senior,Full-time,Remote,United States
2022,Data Engineer,160080,Senior,Full-time,In-person,United States
2022,Data Engineer,160080,Senior,Full-time,Remote,United States
2022,Data Engineer,160000,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Engineer,160000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,160000,Mid-level,Full-time,Remote,United States
2022,ML Engineer,160000,Senior,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,In-person,United States
2022,Data Engineer,160000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,In-person,United States
2022,Machine Learning Scientist,160000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,160000,Senior,Full-time,Remote,United States
2022,Data Scientist,160000,Senior,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Architect,160000,Senior,Full-time,Remote,United States
2022,Data Analyst,160000,Mid-level,Full-time,In-person,United States
2022,Data Analyst,160000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,160000,Entry-level,Full-time,In-person,United States
2022,Data Scientist,160000,Senior,Full-time,Remote,United States
2022,Data Analyst,160000,Mid-level,Full-time,In-person,United States
2022,Data Analyst,160000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Scientist,160000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,160000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,In-person,United States
2022,Data Engineer,160000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Scientist,160000,Senior,Full-time,In-person,United States
2022,Data Scientist,160000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,160000,Senior,Full-time,In-person,United States
2022,Cloud Database Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Engineer,160000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,160000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,160000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,160000,Senior,Full-time,In-person,United States
2022,Data Engineer,160000,Senior,Full-time,Remote,United States
2022,Data Engineer,160000,Mid-level,Full-time,Remote,United States
2022,Head of Data,160000,Executive,Full-time,In-person,United States
2022,Data Scientist,159699,Senior,Full-time,In-person,United States
2022,Data Scientist,159200,Senior,Full-time,Remote,United States
2022,Data Scientist,159000,Executive,Full-time,Remote,United States
2022,Data Scientist,159000,Senior,Full-time,In-person,United States
2022,Data Science Manager,159000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,158200,Senior,Full-time,Remote,United States
2022,Data Science Manager,158000,Mid-level,Full-time,Remote,United States
2022,Applied Data Scientist,157000,Mid-level,Full-time,Remote,United States
2022,Analytics Engineer,157000,Executive,Full-time,Remote,United States
2022,Lead Data Scientist,156868,Senior,Full-time,Remote,United States
2022,Data Scientist,156600,Senior,Full-time,Remote,United States
2022,Data Engineer,156600,Senior,Full-time,Remote,United States
2022,Data Scientist,156400,Senior,Full-time,In-person,United States
2022,Data Scientist,156400,Senior,Full-time,In-person,United States
2022,Data Scientist,156400,Senior,Full-time,In-person,United States
2022,Data Scientist,156400,Senior,Full-time,In-person,United States
2022,Principal Data Scientist,155499,Senior,Full-time,Remote,Germany
2022,Data Scientist,155000,Senior,Full-time,Remote,United States
2022,Data Scientist,155000,Senior,Full-time,Remote,United States
2022,Data Analytics Manager,155000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,155000,Senior,Full-time,In-person,United States
2022,Data Engineer,155000,Senior,Full-time,In-person,United States
2022,Data Analyst,155000,Senior,Full-time,Remote,United States
2022,Data Engineer,155000,Senior,Full-time,Remote,United States
2022,Data Scientist,155000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,155000,Senior,Full-time,Remote,United States
2022,Data Engineer,155000,Senior,Full-time,Remote,United States
2022,Data Engineer,155000,Senior,Full-time,In-person,United States
2022,Data Engineer,154600,Senior,Full-time,Remote,United States
2022,Data Engineer,154600,Senior,Full-time,Remote,United States
2022,Data Engineer,154600,Senior,Full-time,Remote,United States
2022,Data Engineer,154600,Senior,Full-time,In-person,United States
2022,Data Analyst,154560,Senior,Full-time,In-person,United States
2022,Data Engineer,154545,Senior,Full-time,In-person,United States
2022,Data Engineer,154545,Senior,Full-time,In-person,United States
2022,Data Engineer,154000,Senior,Full-time,Remote,United States
2022,Data Scientist,154000,Senior,Full-time,In-person,United States
2022,Data Engineer,154000,Senior,Full-time,Remote,United States
2022,Data Scientist,154000,Senior,Full-time,Remote,United States
2022,Data Engineer,153600,Senior,Full-time,In-person,United States
2022,Data Engineer,153600,Senior,Full-time,In-person,United States
2022,Data Engineer,153600,Senior,Full-time,In-person,United States
2022,Data Scientist,153600,Senior,Full-time,Remote,United States
2022,Data Scientist,153000,Mid-level,Full-time,Remote,United States
2022,Machine Learning Scientist,153000,Mid-level,Full-time,Hybrid,United States
2022,Data Scientist,153000,Senior,Full-time,Remote,United States
2022,Data Scientist,153000,Senior,Full-time,Remote,United States
2022,Data Engineer,153000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,152500,Senior,Full-time,In-person,United States
2022,Data Science Manager,152500,Senior,Full-time,Remote,United States
2022,Data Scientist,152000,Senior,Full-time,In-person,United States
2022,Data Engineer,152000,Senior,Full-time,In-person,United States
2022,Analytics Engineer,152000,Senior,Full-time,In-person,United States
2022,Data Scientist,152000,Senior,Full-time,In-person,United States
2022,Data Scientist,151800,Senior,Full-time,In-person,United States
2022,Data Analytics Manager,150260,Senior,Full-time,Remote,United States
2022,Data Analyst,150075,Senior,Full-time,Remote,United States
2022,Data Analyst,150075,Senior,Full-time,Remote,United States
2022,Data Engineer,150000,Senior,Full-time,Remote,United States
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Applied Machine Learning Scientist,150000,Senior,Full-time,Remote,United States
2022,Data Engineer,150000,Senior,Full-time,Remote,United States
2022,Data Analyst,150000,Senior,Full-time,In-person,United States
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,150000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,150000,Mid-level,Full-time,Remote,United States
2022,Data Analyst,150000,Senior,Full-time,Remote,United States
2022,Analytics Engineer,150000,Executive,Full-time,Remote,United States
2022,Machine Learning Manager,150000,Senior,Full-time,Remote,United States
2022,Data Engineer,150000,Senior,Full-time,Remote,United States
2022,Data Analyst,150000,Senior,Full-time,Remote,United States
2022,Research Scientist,150000,Senior,Full-time,Remote,United States
2022,Analytics Engineer,150000,Senior,Full-time,In-person,United States
2022,Data Engineer,150000,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,150000,Senior,Full-time,Remote,United States
2022,Data Engineer,150000,Senior,Full-time,Remote,United States
2022,Data Engineer,150000,Senior,Full-time,Remote,United States
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,150000,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,150000,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,150000,Mid-level,Full-time,In-person,United States
2022,Computer Vision Software Engineer,150000,Entry-level,Full-time,Remote,Australia
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Machine Learning Researcher,150000,Mid-level,Full-time,Remote,United States
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Data Analyst,150000,Entry-level,Full-time,Remote,United States
2022,Data Scientist,150000,Senior,Full-time,In-person,United States
2022,Data Scientist,150000,Senior,Full-time,In-person,United States
2022,Data Scientist,150000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,150000,Senior,Full-time,In-person,United States
2022,Data Analyst,150000,Senior,Full-time,In-person,United States
2022,Data Engineer,150000,Senior,Full-time,In-person,United States
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Research Engineer,150000,Senior,Full-time,In-person,United States
2022,Data Engineer,150000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,150000,Senior,Full-time,Remote,United States
2022,Data Analyst,150000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,150000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,150000,Mid-level,Full-time,Remote,United States
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,150000,Senior,Full-time,Remote,United States
2022,Data Analyst,150000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,150000,Senior,Full-time,In-person,United States
2022,Business Data Analyst,150000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,149850,Senior,Full-time,In-person,United States
2022,Research Scientist,149850,Senior,Full-time,In-person,United States
2022,Research Engineer,149850,Senior,Full-time,In-person,United States
2022,Data Architect,149040,Senior,Full-time,Remote,United States
2022,Data Architect,149040,Senior,Full-time,Remote,United States
2022,Data Analyst,149000,Senior,Full-time,Remote,United States
2022,Data Scientist,148800,Senior,Full-time,In-person,United States
2022,Machine Learning Infrastructure Engineer,148800,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,148800,Senior,Full-time,Remote,United States
2022,Data Specialist,148700,Senior,Full-time,Remote,United States
2022,ML Engineer,148500,Mid-level,Full-time,Remote,United States
2022,Data Scientist,148000,Senior,Full-time,Remote,United States
2022,Data Scientist,148000,Senior,Full-time,Remote,United States
2022,Data Architect,147800,Senior,Full-time,Remote,United States
2022,ETL Developer,146200,Senior,Full-time,Remote,United States
2022,Data Engineer,146000,Senior,Full-time,In-person,United States
2022,Data Engineer,146000,Senior,Full-time,Remote,United States
2022,Data Scientist,146000,Senior,Full-time,Remote,United States
2022,Data Scientist,146000,Senior,Full-time,In-person,United States
2022,Data Scientist,145300,Senior,Full-time,In-person,United States
2022,Data Engineer,145000,Mid-level,Full-time,In-person,United States
2022,Data Science Consultant,145000,Senior,Full-time,In-person,United States
2022,Data Engineer,145000,Senior,Full-time,Remote,United States
2022,Data Analytics Manager,145000,Senior,Full-time,Remote,United States
2022,Data Engineer,145000,Senior,Full-time,In-person,United States
2022,Data Engineer,145000,Senior,Full-time,In-person,United States
2022,Data Engineer,145000,Senior,Full-time,In-person,United States
2022,Data Engineer,145000,Senior,Full-time,In-person,United States
2022,Data Scientist,145000,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,145000,Senior,Full-time,In-person,United States
2022,Research Scientist,145000,Mid-level,Full-time,Hybrid,United States
2022,Data Engineer,145000,Executive,Full-time,In-person,United States
2022,Data Scientist,145000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,145000,Senior,Full-time,Remote,United States
2022,Data Engineer,145000,Senior,Full-time,In-person,United States
2022,Data Engineer,145000,Senior,Full-time,Remote,United States
2022,Data Architect,144854,Senior,Full-time,Remote,United States
2022,Data Architect,144854,Senior,Full-time,Remote,United States
2022,Data Scientist,144200,Mid-level,Full-time,Remote,United States
2022,Data Analyst,144100,Senior,Full-time,In-person,United States
2022,Data Analyst,144100,Mid-level,Full-time,In-person,United States
2022,Data Engineer,144000,Senior,Full-time,Remote,United States
2022,Machine Learning Scientist,144000,Senior,Full-time,In-person,United States
2022,Data Scientist,144000,Senior,Full-time,Remote,United States
2022,Data Scientist,144000,Senior,Full-time,In-person,United States
2022,Data Engineer,144000,Senior,Full-time,Remote,United States
2022,Data Engineer,144000,Senior,Full-time,Remote,United States
2022,Data Scientist,144000,Senior,Full-time,In-person,United States
2022,Data Scientist,144000,Senior,Full-time,In-person,United States
2022,Data Scientist,144000,Senior,Full-time,Remote,United States
2022,Research Scientist,144000,Senior,Full-time,Hybrid,United States
2022,Data Analyst,144000,Senior,Full-time,Remote,United States
2022,Applied Scientist,142800,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,142200,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,142200,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,142200,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,142200,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,142200,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,142200,Senior,Full-time,In-person,United States
2022,Data Engineer,142127,Senior,Full-time,Remote,United States
2022,Applied Scientist,142000,Senior,Full-time,Remote,United States
2022,Applied Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,In-person,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Scientist,141525,Senior,Full-time,Remote,United States
2022,Data Architect,141300,Senior,Full-time,In-person,United States
2022,Data Engineer,141300,Senior,Full-time,In-person,United States
2022,Data Scientist,141300,Mid-level,Full-time,In-person,United States
2022,Data Engineer,141300,Senior,Full-time,In-person,United States
2022,Data Scientist,140700,Senior,Full-time,In-person,United States
2022,Data Scientist,140400,Senior,Full-time,In-person,United States
2022,Data Scientist,140400,Senior,Full-time,In-person,United States
2022,Data Scientist,140400,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,140250,Entry-level,Full-time,In-person,United States
2022,Data Engineer,140250,Senior,Full-time,Remote,United States
2022,Analytics Engineer,140250,Senior,Full-time,Remote,United States
2022,Data Science Manager,140100,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,140000,Senior,Full-time,In-person,Canada
2022,Data Scientist,140000,Senior,Full-time,In-person,United States
2022,Data Analyst,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Engineer,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,BI Developer,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,In-person,United States
2022,Product Data Analyst,140000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,In-person,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Analytics Manager,140000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Data Engineer,140000,Senior,Full-time,Remote,United States
2022,Data Scientist,140000,Senior,Full-time,In-person,United States
2022,Data Scientist,140000,Senior,Full-time,Remote,United States
2022,Analytics Engineer,140000,Senior,Full-time,Remote,United States
2022,Data Engineer,139860,Senior,Full-time,In-person,United States
2022,Data Analyst,139600,Senior,Full-time,In-person,United States
2022,Data Science Consultant,139000,Senior,Full-time,In-person,United States
2022,Data Scientist,138938,Senior,Full-time,In-person,United States
2022,Analytics Engineer,138750,Senior,Full-time,Remote,United States
2022,Data Engineer,138750,Senior,Full-time,Remote,United States
2022,Analytics Engineer,138750,Senior,Full-time,Remote,United States
2022,Data Engineer,138750,Senior,Full-time,Remote,United States
2022,Data Scientist,138600,Senior,Full-time,Remote,United States
2022,Data Engineer,137400,Senior,Full-time,Remote,Canada
2022,Data Science Manager,137141,Senior,Full-time,Remote,United States
2022,Data Engineer,136994,Senior,Full-time,Remote,United States
2022,Data Scientist,136994,Senior,Full-time,Remote,United States
2022,Data Scientist,136620,Senior,Full-time,Remote,United States
2022,Data Analyst,136600,Senior,Full-time,Remote,United States
2022,Data Analyst,136260,Senior,Full-time,Remote,United States
2022,Data Scientist,136100,Senior,Full-time,In-person,United States
2022,Data Analyst,136000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,136000,Senior,Full-time,Remote,United States
2022,Data Engineer,136000,Senior,Full-time,In-person,United States
2022,Data Scientist,136000,Senior,Full-time,Remote,United States
2022,Data Architect,136000,Senior,Full-time,Remote,United States
2022,Data Scientist,136000,Senior,Full-time,Remote,United States
2022,Data Engineer,135446,Mid-level,Full-time,In-person,United Kingdom
2022,Analytics Engineer,135000,Executive,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,In-person,United States
2022,Data Analyst,135000,Senior,Full-time,Remote,United States
2022,Data Architect,135000,Senior,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,Remote,United States
2022,Data Architect,135000,Senior,Full-time,Remote,United States
2022,Data Architect,135000,Senior,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,135000,Senior,Full-time,In-person,United States
2022,Data Engineer,135000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,135000,Senior,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,Remote,United States
2022,Analytics Engineer,135000,Senior,Full-time,In-person,United States
2022,Data Engineer,135000,Entry-level,Full-time,In-person,United States
2022,Analytics Engineer,135000,Senior,Full-time,Remote,United States
2022,Data Analytics Engineer,135000,Mid-level,Full-time,Remote,United States
2022,Data Specialist,135000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,135000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,135000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,135000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,135000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,135000,Senior,Full-time,Remote,Puerto Rico
2022,Data Engineer,135000,Senior,Full-time,In-person,United States
2022,Machine Learning Scientist,135000,Mid-level,Full-time,In-person,United States
2022,Machine Learning Engineer,135000,Senior,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,Remote,United States
2022,Data Scientist,135000,Senior,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,In-person,United States
2022,Data Architect,135000,Senior,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,Remote,United States
2022,Data Engineer,135000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,135000,Senior,Full-time,In-person,United States
2022,Data Analyst,135000,Senior,Full-time,Remote,United States
2022,Data Analyst,135000,Senior,Full-time,Remote,United States
2022,Data Architect,135000,Senior,Full-time,Remote,United States
2022,Data Analyst,135000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,135000,Entry-level,Full-time,In-person,United States
2022,Machine Learning Engineer,135000,Senior,Full-time,Remote,Puerto Rico
2022,Data Engineer,134760,Senior,Full-time,Remote,United States
2022,Data Engineer,134000,Senior,Full-time,In-person,United States
2022,Data Scientist,134000,Senior,Full-time,Remote,United States
2022,Data Science Manager,134000,Mid-level,Full-time,Remote,United States
2022,Data Manager,134000,Mid-level,Full-time,In-person,United States
2022,Data Manager,134000,Mid-level,Full-time,In-person,United States
2022,MLOps Engineer,134000,Mid-level,Full-time,Remote,United States
2022,Data Science Manager,133766,Senior,Full-time,Remote,Australia
2022,Data Analytics Manager,133000,Senior,Full-time,In-person,Netherlands
2022,Data Engineer,132320,Senior,Full-time,In-person,United States
2022,Data Engineer,132320,Senior,Full-time,Remote,United States
2022,Data Engineer,132320,Senior,Full-time,Remote,United States
2022,Data Engineer,132100,Senior,Full-time,Remote,United States
2022,Data Engineer,132100,Senior,Full-time,Remote,United States
2022,Data Engineer,132000,Senior,Full-time,In-person,Canada
2022,Data Analyst,132000,Senior,Full-time,In-person,United States
2022,Data Engineer,132000,Senior,Full-time,Remote,United States
2022,Data Scientist,131752,Mid-level,Full-time,Remote,United Kingdom
2022,Data Engineer,131300,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,131300,Senior,Full-time,Remote,United States
2022,Data Architect,131300,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,131300,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,131300,Senior,Full-time,Remote,United States
2022,Data Architect,131300,Senior,Full-time,Remote,United States
2022,ML Engineer,131300,Senior,Full-time,Remote,United States
2022,Data Analyst,131000,Senior,Full-time,In-person,United States
2022,Data Engineer,130500,Senior,Full-time,In-person,United States
2022,Data Engineer,130500,Senior,Full-time,In-person,United States
2022,Data Scientist,130240,Senior,Full-time,In-person,United States
2022,Data Analyst,130050,Senior,Full-time,Remote,United States
2022,Data Analyst,130000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,130000,Executive,Full-time,Remote,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Scientist,130000,Senior,Full-time,In-person,United States
2022,Data Scientist,130000,Senior,Full-time,Remote,United States
2022,Data Engineer,130000,Mid-level,Full-time,Remote,United States
2022,Machine Learning Engineer,130000,Mid-level,Full-time,In-person,United States
2022,Data Analyst,130000,Senior,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,Remote,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Analyst,130000,Senior,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,Remote,United States
2022,Analytics Engineer,130000,Senior,Full-time,Remote,United States
2022,BI Developer,130000,Senior,Full-time,Remote,United States
2022,Data Analyst,130000,Senior,Full-time,Remote,Canada
2022,Data Scientist,130000,Senior,Full-time,Remote,United States
2022,Data Scientist,130000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Analyst,130000,Senior,Full-time,Remote,Canada
2022,Data Analyst,130000,Senior,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Machine Learning Researcher,130000,Mid-level,Full-time,Remote,United States
2022,Machine Learning Engineer,130000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,ML Engineer,130000,Senior,Full-time,Remote,United States
2022,Data Engineer,130000,Senior,Full-time,Remote,United States
2022,Data Scientist,130000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Analyst,130000,Senior,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Scientist,130000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Scientist,130000,Senior,Full-time,Remote,United States
2022,Data Engineer,130000,Senior,Full-time,In-person,United States
2022,Data Scientist,130000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,130000,Mid-level,Full-time,In-person,United States
2022,Data Analyst,130000,Senior,Full-time,In-person,United States
2022,Data Analyst,130000,Executive,Full-time,Remote,United States
2022,Analytics Engineer,130000,Entry-level,Full-time,Hybrid,United States
2022,Analytics Engineer,130000,Senior,Full-time,Remote,United States
2022,Data Analyst,130000,Senior,Full-time,Remote,United States
2022,Data Engineer,130000,Senior,Full-time,Remote,United States
2022,Data Engineer,129400,Senior,Full-time,Remote,United States
2022,Data Engineer,129400,Senior,Full-time,Remote,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,129300,Senior,Full-time,In-person,United States
2022,Machine Learning Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Engineer,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Engineer,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Machine Learning Engineer,129300,Mid-level,Full-time,In-person,United States
2022,Data Engineer,129300,Senior,Full-time,In-person,United States
2022,Data Engineer,129300,Senior,Full-time,In-person,United States
2022,Data Engineer,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Engineer,129300,Senior,Full-time,In-person,United States
2022,Data Scientist,129300,Senior,Full-time,In-person,United States
2022,Data Engineer,129300,Senior,Full-time,In-person,United States
2022,Data Analyst,129000,Senior,Full-time,In-person,United States
2022,Data Engineer,129000,Entry-level,Full-time,Remote,United States
2022,Data Analyst,128875,Senior,Full-time,Remote,United States
2022,Data Engineer,128875,Senior,Full-time,Remote,United States
2022,Data Analyst,128875,Senior,Full-time,Remote,United States
2022,Data Engineer,128500,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,128058,Mid-level,Full-time,Hybrid,United Kingdom
2022,Data Scientist,128000,Senior,Full-time,In-person,United States
2022,Data Science Consultant,128000,Senior,Full-time,In-person,United States
2022,Data Scientist,128000,Senior,Full-time,Remote,United States
2022,Data Architect,128000,Senior,Full-time,In-person,United States
2022,Data Scientist,127500,Mid-level,Full-time,Remote,United States
2022,Data Scientist,127000,Senior,Full-time,Remote,United States
2022,Data Analyst,127000,Senior,Full-time,Remote,United States
2022,Data Analyst,127000,Senior,Full-time,Remote,United States
2022,Data Analyst,127000,Senior,Full-time,In-person,United States
2022,Data Scientist,126500,Senior,Full-time,Remote,United States
2022,Data Analyst,126500,Mid-level,Full-time,In-person,United States
2022,Data Analyst,126500,Senior,Full-time,Remote,United States
2022,Research Scientist,126080,Mid-level,Full-time,In-person,Germany
